123,3578.328556,,,,,
124,3578.642088,,,,,
125,3578.955723,,,,,
126,3579.269284,,,,,
127,3579.583024,,,,,
128,3579.890477,,,,,
129,3580.194727,,,,,
130,3580.498973,,,,,
131,3580.800111,,,,,
132,3581.096699,,,,,
133,3581.38468,,,,,
134,3581.645745,,,,,
135,3581.876933,,,,,
136,3582.093866,,,,,
137,3582.306847,,,,,
138,3582.519124,,,,,
139,3582.730847,,,,,
140,3582.942018,,,,,
141,3583.152673,,,,,
142,3583.363028,,,,,
143,3583.572921,,,,,
144,3583.782252,,,,,
145,3583.984801,,,,,
146,3584.160655,,,,,
147,3584.336402,,,,,
148,3584.511963,,,,,
149,3584.687439,,,,,
150,3584.862724,,,,,
151,3585.037356,,,,,
152,3585.202658,,,,,
153,3585.367531,,,,,
154,3585.514361,,,,,
155,3585.654957,,,,,
156,3585.794633,,,,,
157,3585.933992,,,,,
158,3586.073026,,,,,
159,3586.211962,,,,,
160,3586.350761,,,,,
161,3586.484454,,,,,
162,3586.612197,,,,,
163,3586.739876,,,,,
164,3586.867437,,,,,
165,3586.994886,,,,,
166,3587.122235,,,,,
167,3587.249599,,,,,
168,3587.376833,,,,,
169,3587.50308,,,,,
170,3587.628099,,,,,
171,3587.753177,,,,,
172,3587.878283,,,,,
173,3588.003399,,,,,
174,3588.128497,,,,,
175,3588.253599,,,,,
176,3588.37882,,,,,
177,3588.504115,,,,,
178,3588.629451,,,,,
179,3588.754808,,,,,
180,3588.880337,,,,,
181,3589.003313,,,,,
182,3589.120876,,,,,
183,3589.238461,,,,,
184,3589.356108,,,,,
185,3589.471636,,,,,
186,3589.58575,,,,,
187,3589.680558,,,,,
188,3589.770765,,,,,
189,3589.857394,,,,,
190,3589.943728,,,,,
191,3590.029836,,,,,
192,3590.115648,,,,,
193,3590.201346,,,,,
194,3590.286871,,,,,
195,3590.372342,,,,,
196,3590.457641,,,,,
197,3590.542695,,,,,
198,3590.62767,,,,,
199,3590.712635,,,,,
200,3590.797477,,,,,
201,3590.882186,,,,,
202,3590.966858,,,,,
203,3591.051392,,,,,
204,3591.135915,,,,,
205,3591.220427,,,,,
206,3591.304895,,,,,
207,3591.389233,,,,,
208,3591.473651,,,,,
209,3591.558003,,,,,
210,3591.642278,,,,,
211,3591.726673,,,,,
212,3591.810935,,,,,
213,3591.895277,,,,,
214,3591.979582,,,,,
215,3592.063994,,,,,
216,3592.148409,,,,,
217,3592.228872,,,,,
218,3592.302333,,,,,
219,3592.375662,,,,,
220,3592.44901,,,,,
221,3592.522425,,,,,
222,3592.594262,,,,,
223,3592.664141,,,,,
224,3592.734046,,,,,
225,3592.804085,,,,,
226,3592.870482,,,,,
227,3592.936507,,,,,
228,3593.002607,,,,,
229,3593.068538,,,,,
230,3593.134538,,,,,
231,3593.200596,,,,,
232,3593.266597,,,,,
233,3593.332673,,,,,
234,3593.398854,,,,,
235,3593.464961,,,,,
236,3593.531134,,,,,
237,3593.597377,,,,,
238,3593.663549,,,,,
239,3593.729815,,,,,
240,3593.793928,,,,,
241,3593.858077,,,,,
242,3593.922179,,,,,
243,3593.986406,,,,,
244,3594.050663,,,,,
245,3594.1149,,,,,
246,3594.179275,,,,,
247,3594.243766,,,,,
248,3594.308226,,,,,
249,3594.372717,,,,,
250,3594.437333,,,,,
251,3594.500997,,,,,
252,3594.564341,,,,,
253,3594.627728,,,,,
254,3594.691165,,,,,
255,3594.754682,,,,,
256,3594.818229,,,,,
257,3594.881819,,,,,
258,3594.945475,,,,,
259,3595.009181,,,,,
260,3595.073023,,,,,
261,3595.136903,,,,,
262,3595.200804,,,,,
263,3595.264789,,,,,
264,3595.328848,,,,,
265,3595.393032,,,,,
266,3595.452992,,,,,
267,3595.510838,,,,,
268,3595.568715,,,,,
269,3595.626487,,,,,
270,3595.684317,,,,,
271,3595.742121,,,,,
272,3595.795448,,,,,
273,3595.84554,,,,,
274,3595.890884,,,,,
275,3595.936121,,,,,
276,3595.981307,,,,,
277,3596.026519,,,,,
278,3596.071734,,,,,
279,3596.113293,,,,,
280,3596.152358,,,,,
281,3596.191353,,,,,
282,3596.230303,,,,,
283,3596.269257,,,,,
284,3596.308207,,,,,
285,3596.347162,,,,,
286,3596.386039,,,,,
287,3596.424929,,,,,
288,3596.463826,,,,,
289,3596.502708,,,,,
290,3596.541554,,,,,
291,3596.580422,,,,,
292,3596.619269,,,,,
293,3596.658063,,,,,
294,3596.696901,,,,,
295,3596.735773,,,,,
296,3596.774634,,,,,
297,3596.813441,,,,,
298,3596.852275,,,,,
299,3596.891086,,,,,
300,3596.929922,,,,,
301,3596.968716,,,,,
302,3597.007556,,,,,
303,3597.046441,,,,,
304,3597.085363,,,,,
305,3597.124245,,,,,
306,3597.163116,,,,,
307,3597.201974,,,,,
308,3597.240862,,,,,
309,3597.279772,,,,,
310,3597.318668,,,,,
311,3597.357589,,,,,
312,3597.396544,,,,,
313,3597.43553,,,,,
314,3597.474529,,,,,
315,3597.513503,,,,,
316,3597.552484,,,,,
317,3597.591498,,,,,
318,3597.630546,,,,,
319,3597.667927,,,,,
320,3597.70511,,,,,
321,3597.742337,,,,,
322,3597.779598,,,,,
323,3597.816872,,,,,
324,3597.854128,,,,,
325,3597.891408,,,,,
326,3597.9287,,,,,
327,3597.966001,,,,,
328,3598.003285,,,,,
329,3598.040593,,,,,
330,3598.077925,,,,,
331,3598.11528,,,,,
332,3598.152641,,,,,
333,3598.190041,,,,,
334,3598.227456,,,,,
335,3598.264888,,,,,
336,3598.302272,,,,,
337,3598.339682,,,,,
338,3598.37714,,,,,
339,3598.414636,,,,,
340,3598.452119,,,,,
341,3598.489649,,,,,
342,3598.527214,,,,,
343,3598.564811,,,,,
344,3598.60212,,,,,
345,3598.636269,,,,,
346,3598.67038,,,,,
347,3598.704413,,,,,
348,3598.738461,,,,,
349,3598.772421,,,,,
350,3598.806412,,,,,
351,3598.8404,,,,,
352,3598.874376,,,,,
353,3598.908374,,,,,
354,3598.942326,,,,,
355,3598.976268,,,,,
356,3599.010238,,,,,
357,3599.044203,,,,,
358,3599.078151,,,,,
359,3599.112071,,,,,
360,3599.146019,,,,,
361,3599.179955,,,,,
362,3599.213918,,,,,
363,3599.247906,,,,,
364,3599.281874,,,,,
365,3599.315825,,,,,
366,3599.349792,,,,,
367,3599.378123,,,,,
368,3599.405541,,,,,
369,3599.432792,,,,,
370,3599.460003,,,,,
371,3599.487056,,,,,
372,3599.514077,,,,,
373,3599.540978,,,,,
374,3599.567843,,,,,
375,3599.594585,,,,,
376,3599.621272,,,,,
377,3599.647856,,,,,
378,3599.674415,,,,,
379,3599.700858,,,,,
380,3599.727285,,,,,
381,3599.753627,,,,,
382,3599.779908,,,,,
383,3599.806157,,,,,
384,3599.832314,,,,,
385,3599.858477,,,,,
386,3599.884583,,,,,
387,3599.910576,,,,,
388,3599.936569,,,,,
389,3599.962456,,,,,
390,3599.988368,,,,,
391,3600.014271,,,,,
392,3600.040074,,,,,
393,3600.065895,,,,,
394,3600.091647,,,,,
395,3600.117318,,,,,
396,3600.143015,,,,,
397,3600.1671,,,,,
398,3600.190519,,,,,
399,3600.213951,,,,,
400,3600.23738,,,,,
401,3600.26074,,,,,
402,3600.284085,,,,,
403,3600.307428,,,,,
404,3600.33076,,,,,
405,3600.35403,,,,,
406,3600.377322,,,,,
407,3600.400625,,,,,
408,3600.423909,,,,,
409,3600.447156,,,,,
410,3600.47042,,,,,
411,3600.493687,,,,,
412,3600.516841,,,,,
413,3600.539995,,,,,
414,3600.563162,,,,,
415,3600.586353,,,,,
416,3600.609529,,,,,
417,3600.632694,,,,,
418,3600.655877,,,,,
419,3600.67906,,,,,
420,3600.702217,,,,,
421,3600.725347,,,,,
422,3600.7485,,,,,
423,3600.77167,,,,,
424,3600.794842,,,,,
425,3600.817975,,,,,
426,3600.841132,,,,,
427,3600.864269,,,,,
428,3600.887411,,,,,
429,3600.910572,,,,,
430,3600.933705,,,,,
431,3600.956843,,,,,
432,3600.979993,,,,,
433,3601.003168,,,,,
434,3601.023686,,,,,
435,3601.042452,,,,,
436,3601.06028,,,,,
437,3601.078105,,,,,
438,3601.095901,,,,,
439,3601.113712,,,,,
440,3601.131534,,,,,
441,3601.149321,,,,,
442,3601.167103,,,,,
443,3601.18487,,,,,
444,3601.202642,,,,,
445,3601.220425,,,,,
446,3601.238184,,,,,
447,3601.255883,,,,,
448,3601.273563,,,,,
449,3601.291243,,,,,
450,3601.308937,,,,,
451,3601.32664,,,,,
452,3601.344328,,,,,
453,3601.362029,,,,,
454,3601.379729,,,,,
455,3601.397416,,,,,
456,3601.415117,,,,,
457,3601.432821,,,,,
458,3601.450515,,,,,
459,3601.468207,,,,,
460,3601.485912,,,,,
461,3601.503632,,,,,
462,3601.521328,,,,,
463,3601.539027,,,,,
464,3601.556712,,,,,
465,3601.5744,,,,,
466,3601.592091,,,,,
467,3601.609781,,,,,
468,3601.627485,,,,,
469,3601.645203,,,,,
470,3601.662909,,,,,
471,3601.680585,,,,,
472,3601.69827,,,,,
473,3601.715961,,,,,
474,3601.733667,,,,,
475,3601.751388,,,,,
476,3601.769124,,,,,
477,3601.786864,,,,,
478,3601.804605,,,,,
479,3601.822362,,,,,
480,3601.840085,,,,,
481,3601.857818,,,,,
482,3601.875566,,,,,
483,3601.89333,,,,,
484,3601.911105,,,,,
485,3601.928869,,,,,
486,3601.946629,,,,,
487,3601.964399,,,,,
488,3601.982175,,,,,
489,3601.999958,,,,,
490,3602.017749,,,,,
491,3602.035558,,,,,
492,3602.053371,,,,,
493,3602.071206,,,,,
494,3602.08905,,,,,
495,3602.106879,,,,,
496,3602.124711,,,,,
497,3602.142574,,,,,
498,3602.160437,,,,,
499,3602.178315,,,,,
500,3602.196165,,,,,
501,3602.214061,,,,,
502,3602.231949,,,,,
503,3602.249878,,,,,
504,3602.267795,,,,,
505,3602.28574,,,,,
506,3602.303676,,,,,
507,3602.321648,,,,,
508,3602.339605,,,,,
509,3602.357563,,,,,
510,3602.37552,,,,,
511,3602.393493,,,,,
512,3602.411457,,,,,
513,3602.429431,,,,,
514,3602.447424,,,,,
515,3602.465415,,,,,
516,3602.483424,,,,,
517,3602.501437,,,,,
518,3602.519464,,,,,
519,3602.537508,,,,,
520,3602.555566,,,,,
521,3602.573639,,,,,
522,3602.591727,,,,,
523,3602.609814,,,,,
524,3602.627905,,,,,
525,3602.645999,,,,,
526,3602.66411,,,,,
527,3602.682237,,,,,
528,3602.700381,,,,,
529,3602.718537,,,,,
530,3602.736711,,,,,
531,3602.75492,,,,,
532,3602.773085,,,,,
533,3602.791262,,,,,
534,3602.809456,,,,,
535,3602.827668,,,,,
536,3602.845898,,,,,
537,3602.864137,,,,,
538,3602.882372,,,,,
539,3602.900614,,,,,
540,3602.918873,,,,,
541,3602.937149,,,,,
542,3602.955443,,,,,
543,3602.973755,,,,,
544,3602.992085,,,,,
545,3603.010432,,,,,
546,3603.028794,,,,,
547,3603.045988,,,,,
548,3603.063093,,,,,
549,3603.08021,,,,,
550,3603.097334,,,,,
551,3603.114455,,,,,
552,3603.131578,,,,,
553,3603.148716,,,,,
554,3603.165859,,,,,
555,3603.182996,,,,,
556,3603.200149,,,,,
557,3603.217316,,,,,
558,3603.234499,,,,,
559,3603.251695,,,,,
560,3603.268902,,,,,
561,3603.286125,,,,,
562,3603.303364,,,,,
563,3603.320618,,,,,
564,3603.337887,,,,,
565,3603.355171,,,,,
566,3603.372489,,,,,
567,3603.389779,,,,,
568,3603.407084,,,,,
569,3603.424405,,,,,
570,3603.44174,,,,,
571,3603.459087,,,,,
572,3603.476444,,,,,
573,3603.493796,,,,,
574,3603.511172,,,,,
575,3603.528539,,,,,
576,3603.545923,,,,,
577,3603.56324,,,,,
578,3603.580526,,,,,
579,3603.59782,,,,,
580,3603.614678,,,,,
581,3603.631461,,,,,
582,3603.64826,,,,,
583,3603.665074,,,,,
584,3603.681904,,,,,
585,3603.698751,,,,,
586,3603.715613,,,,,
587,3603.732491,,,,,
588,3603.749375,,,,,
589,3603.766253,,,,,
590,3603.781779,,,,,
591,3603.793847,,,,,
592,3603.805868,,,,,
593,3603.817793,,,,,
594,3603.829726,,,,,
595,3603.841575,,,,,
596,3603.853416,,,,,
597,3603.865236,,,,,
598,3603.876944,,,,,
599,3603.888654,,,,,
600,3603.900336,,,,,
601,3603.91193,,,,,
602,3603.92353,,,,,
603,3603.93511,,,,,
604,3603.946627,,,,,
605,3603.958143,,,,,
606,3603.969607,,,,,
607,3603.981009,,,,,
608,3603.992418,,,,,
609,3604.003796,,,,,
610,3604.015105,,,,,
611,3604.02641,,,,,
612,3604.037705,,,,,
613,3604.048933,,,,,
614,3604.060165,,,,,
615,3604.071368,,,,,
616,3604.082494,,,,,
617,3604.093623,,,,,
618,3604.104756,,,,,
619,3604.115855,,,,,
620,3604.126893,,,,,
621,3604.137929,,,,,
622,3604.148962,,,,,
623,3604.159925,,,,,
624,3604.170895,,,,,
625,3604.181864,,,,,
626,3604.192793,,,,,
627,3604.203676,,,,,
628,3604.214565,,,,,
629,3604.225462,,,,,
630,3604.236328,,,,,
631,3604.247153,,,,,
632,3604.257974,,,,,
633,3604.268811,,,,,
634,3604.279578,,,,,
635,3604.290346,,,,,
636,3604.301119,,,,,
637,3604.311738,,,,,
638,3604.321795,,,,,
639,3604.331835,,,,,
640,3604.341876,,,,,
641,3604.351923,,,,,
642,3604.361942,,,,,
643,3604.37193,,,,,
644,3604.381924,,,,,
645,3604.391924,,,,,
646,3604.401902,,,,,
647,3604.411832,,,,,
648,3604.421767,,,,,
649,3604.431709,,,,,
650,3604.441649,,,,,
651,3604.451535,,,,,
652,3604.461404,,,,,
653,3604.471276,,,,,
654,3604.481155,,,,,
655,3604.491024,,,,,
656,3604.500852,,,,,
657,3604.510687,,,,,
658,3604.520527,,,,,
659,3604.530373,,,,,
660,3604.540206,,,,,
661,3604.550005,,,,,
662,3604.559809,,,,,
663,3604.569618,,,,,
664,3604.579431,,,,,
665,3604.589234,,,,,
666,3604.599001,,,,,
667,3604.608763,,,,,
668,3604.618526,,,,,
669,3604.628286,,,,,
670,3604.63712,,,,,
671,3604.645011,,,,,
672,3604.652888,,,,,
673,3604.660728,,,,,
674,3604.668525,,,,,
675,3604.676309,,,,,
676,3604.684,,,,,
677,3604.691602,,,,,
678,3604.699159,,,,,
679,3604.706676,,,,,
680,3604.714197,,,,,
681,3604.721691,,,,,
682,3604.729136,,,,,
683,3604.73649,,,,,
684,3604.743798,,,,,
685,3604.751076,,,,,
686,3604.758355,,,,,
687,3604.765628,,,,,
688,3604.772847,,,,,
689,3604.780037,,,,,
690,3604.787194,,,,,
691,3604.794295,,,,,
692,3604.801361,,,,,
693,3604.808432,,,,,
694,3604.815506,,,,,
695,3604.822545,,,,,
696,3604.829534,,,,,
697,3604.83651,,,,,
698,3604.843446,,,,,
699,3604.850363,,,,,
700,3604.857264,,,,,
701,3604.864145,,,,,
702,3604.870991,,,,,
703,3604.877841,,,,,
704,3604.884692,,,,,
705,3604.891531,,,,,
706,3604.898328,,,,,
707,3604.90509,,,,,
708,3604.911856,,,,,
709,3604.918608,,,,,
710,3604.925335,,,,,
711,3604.932062,,,,,
712,3604.938766,,,,,
713,3604.945477,,,,,
714,3604.952179,,,,,
715,3604.958875,,,,,
716,3604.965575,,,,,
717,3604.97223,,,,,
718,3604.978862,,,,,
719,3604.985477,,,,,
720,3604.992091,,,,,
721,3604.99871,,,,,
722,3605.005326,,,,,
723,3605.011937,,,,,
724,3605.018541,,,,,
725,3605.025135,,,,,
726,3605.031708,,,,,
727,3605.038277,,,,,
728,3605.04483,,,,,
729,3605.051381,,,,,
730,3605.057914,,,,,
731,3605.064452,,,,,
732,3605.070993,,,,,
733,3605.077537,,,,,
734,3605.084048,,,,,
735,3605.090545,,,,,
736,3605.097046,,,,,
737,3605.10355,,,,,
738,3605.110059,,,,,
739,3605.116556,,,,,
740,3605.123058,,,,,
741,3605.129568,,,,,
742,3605.13608,,,,,
743,3605.142591,,,,,
744,3605.14907,,,,,
745,3605.155543,,,,,
746,3605.16201,,,,,
747,3605.168472,,,,,
748,3605.174934,,,,,
749,3605.181395,,,,,
750,3605.187861,,,,,
751,3605.19433,,,,,
752,3605.200801,,,,,
753,3605.207267,,,,,
754,3605.213699,,,,,
755,3605.220135,,,,,
756,3605.226575,,,,,
757,3605.23302,,,,,
758,3605.239468,,,,,
759,3605.245917,,,,,
760,3605.252361,,,,,
761,3605.258816,,,,,
762,3605.26527,,,,,
763,3605.271712,,,,,
764,3605.278152,,,,,
765,3605.284583,,,,,
766,3605.291005,,,,,
767,3605.297432,,,,,
768,3605.303862,,,,,
769,3605.310297,,,,,
770,3605.316735,,,,,
771,3605.323172,,,,,
772,3605.329612,,,,,
773,3605.336057,,,,,
774,3605.342307,,,,,
775,3605.348234,,,,,
776,3605.354156,,,,,
777,3605.360083,,,,,
778,3605.366016,,,,,
779,3605.371941,,,,,
780,3605.377851,,,,,
781,3605.383748,,,,,
782,3605.389659,,,,,
783,3605.395575,,,,,
784,3605.401485,,,,,
785,3605.407378,,,,,
786,3605.413274,,,,,
787,3605.419174,,,,,
788,3605.425072,,,,,
789,3605.430969,,,,,
790,3605.436863,,,,,
791,3605.442742,,,,,
792,3605.448624,,,,,
793,3605.454511,,,,,
794,3605.460402,,,,,
795,3605.466294,,,,,
796,3605.471945,,,,,
797,3605.476548,,,,,
798,3605.480823,,,,,
799,3605.484959,,,,,
800,3605.489082,,,,,
801,3605.493185,,,,,
802,3605.497296,,,,,
803,3605.501408,,,,,
804,3605.505522,,,,,
805,3605.509637,,,,,
806,3605.513754,,,,,
807,3605.517863,,,,,
808,3605.521948,,,,,
809,3605.526028,,,,,
810,3605.530113,,,,,
811,3605.5342,,,,,
812,3605.538288,,,,,
813,3605.542378,,,,,
814,3605.546469,,,,,
815,3605.55055,,,,,
816,3605.554612,,,,,
817,3605.558661,,,,,
818,3605.562704,,,,,
819,3605.566747,,,,,
820,3605.570787,,,,,
821,3605.574826,,,,,
822,3605.578871,,,,,
823,3605.582905,,,,,
824,3605.586917,,,,,
825,3605.590928,,,,,
826,3605.59494,,,,,
827,3605.598954,,,,,
828,3605.60297,,,,,
829,3605.606996,,,,,
830,3605.611016,,,,,
831,3605.615044,,,,,
832,3605.61906,,,,,
833,3605.623064,,,,,
834,3605.627061,,,,,
835,3605.631059,,,,,
836,3605.635057,,,,,
837,3605.639056,,,,,
838,3605.643056,,,,,
839,3605.647054,,,,,
840,3605.651054,,,,,
841,3605.655063,,,,,
842,3605.659066,,,,,
843,3605.663053,,,,,
844,3605.667037,,,,,
845,3605.671026,,,,,
846,3605.675005,,,,,
847,3605.678988,,,,,
848,3605.682968,,,,,
849,3605.686954,,,,,
850,3605.690936,,,,,
851,3605.694925,,,,,
852,3605.698911,,,,,
853,3605.702902,,,,,
854,3605.706872,,,,,
855,3605.710845,,,,,
856,3605.714815,,,,,
857,3605.718791,,,,,
858,3605.722763,,,,,
859,3605.726741,,,,,
860,3605.730712,,,,,
861,3605.734685,,,,,
862,3605.738659,,,,,
863,3605.742634,,,,,
864,3605.746611,,,,,
865,3605.75059,,,,,
866,3605.754568,,,,,
867,3605.758531,,,,,
868,3605.762495,,,,,
869,3605.766461,,,,,
870,3605.770428,,,,,
871,3605.774396,,,,,
872,3605.778366,,,,,
873,3605.782338,,,,,
874,3605.786313,,,,,
875,3605.79029,,,,,
876,3605.794269,,,,,
877,3605.79825,,,,,
878,3605.802232,,,,,
879,3605.806215,,,,,
880,3605.8102,,,,,
881,3605.814186,,,,,
882,3605.818161,,,,,
883,3605.822132,,,,,
884,3605.826104,,,,,
885,3605.830078,,,,,
886,3605.834053,,,,,
887,3605.83803,,,,,
888,3605.842009,,,,,
889,3605.845989,,,,,
890,3605.84997,,,,,
891,3605.853953,,,,,
892,3605.857937,,,,,
893,3605.861921,,,,,
894,3605.865904,,,,,
895,3605.869885,,,,,
896,3605.873868,,,,,
897,3605.877857,,,,,
898,3605.881839,,,,,
899,3605.885821,,,,,
900,3605.889792,,,,,
901,3605.893765,,,,,
902,3605.897739,,,,,
903,3605.901714,,,,,
904,3605.905692,,,,,
905,3605.909671,,,,,
906,3605.913651,,,,,
907,3605.917633,,,,,
908,3605.921623,,,,,
909,3605.92561,,,,,
910,3605.929602,,,,,
911,3605.933591,,,,,
912,3605.937581,,,,,
913,3605.941311,,,,,
914,3605.944641,,,,,
915,3605.947973,,,,,
916,3605.951307,,,,,
917,3605.954641,,,,,
918,3605.957976,,,,,
919,3605.961313,,,,,
920,3605.964647,,,,,
921,3605.967975,,,,,
922,3605.971306,,,,,
923,3605.974635,,,,,
924,3605.977962,,,,,
925,3605.981292,,,,,
926,3605.984622,,,,,
927,3605.987953,,,,,
928,3605.991285,,,,,
929,3605.994619,,,,,
930,3605.997952,,,,,
931,3606.001287,,,,,
932,3606.004623,,,,,
933,3606.00796,,,,,
934,3606.011297,,,,,
935,3606.014637,,,,,
936,3606.017976,,,,,
937,3606.021317,,,,,
938,3606.024658,,,,,
939,3606.028001,,,,,
940,3606.031344,,,,,
941,3606.034689,,,,,
942,3606.038034,,,,,
943,3606.041381,,,,,
944,3606.044728,,,,,
945,3606.048076,,,,,
946,3606.051421,,,,,
947,3606.054769,,,,,
948,3606.058116,,,,,
949,3606.061466,,,,,
950,3606.064812,,,,,
951,3606.068156,,,,,
952,3606.0715,,,,,
953,3606.074845,,,,,
954,3606.07819,,,,,
955,3606.081543,,,,,
956,3606.084892,,,,,
957,3606.088246,,,,,
958,3606.091596,,,,,
959,3606.094953,,,,,
960,3606.098305,,,,,
961,3606.101663,,,,,
962,3606.105016,,,,,
963,3606.108373,,,,,
964,3606.111725,,,,,
965,3606.115078,,,,,
966,3606.118432,,,,,
967,3606.121789,,,,,
968,3606.125148,,,,,
969,3606.128506,,,,,
970,3606.131866,,,,,
971,3606.135226,,,,,
972,3606.138589,,,,,
973,3606.141953,,,,,
974,3606.145171,,,,,
975,3606.148383,,,,,
976,3606.151596,,,,,
977,3606.154809,,,,,
978,3606.158023,,,,,
979,3606.161238,,,,,
980,3606.164453,,,,,
981,3606.16767,,,,,
982,3606.170887,,,,,
983,3606.174105,,,,,
984,3606.177324,,,,,
985,3606.180543,,,,,
986,3606.183761,,,,,
987,3606.186975,,,,,
988,3606.190191,,,,,
989,3606.193407,,,,,
990,3606.196624,,,,,
991,3606.199842,,,,,
992,3606.203061,,,,,
993,3606.20628,,,,,
994,3606.2095,,,,,
995,3606.212722,,,,,
996,3606.215943,,,,,
997,3606.219166,,,,,
998,3606.22239,,,,,
999,3606.225614,,,,,
1000,3606.228839,,,,,
1001,3606.232065,,,,,
1002,3606.235292,,,,,
1003,3606.238519,,,,,
1004,3606.241748,,,,,
1005,3606.244977,,,,,
1006,3606.248206,,,,,
1007,3606.251437,,,,,
1008,3606.254672,,,,,
1009,3606.257907,,,,,
1010,3606.261143,,,,,
1011,3606.264379,,,,,
1012,3606.267619,,,,,
1013,3606.270854,,,,,
1014,3606.274092,,,,,
1015,3606.277327,,,,,
1016,3606.280566,,,,,
1017,3606.283802,,,,,
1018,3606.287041,,,,,
1019,3606.290278,,,,,
1020,3606.293518,,,,,
1021,3606.296756,,,,,
1022,3606.299997,,,,,
1023,3606.303236,,,,,
1024,3606.306479,,,,,
1025,3606.30972,,,,,
1026,3606.312965,,,,,
1027,3606.316208,,,,,
1028,3606.319454,,,,,
1029,3606.322698,,,,,
1030,3606.325947,,,,,
1031,3606.329193,,,,,
1032,3606.332443,,,,,
1033,3606.335687,,,,,
1034,3606.338934,,,,,
1035,3606.342179,,,,,
1036,3606.345428,,,,,
1037,3606.348674,,,,,
1038,3606.351925,,,,,
1039,3606.355173,,,,,
1040,3606.358426,,,,,
1041,3606.361675,,,,,
1042,3606.36493,,,,,
1043,3606.368181,,,,,
1044,3606.371438,,,,,
1045,3606.374691,,,,,
1046,3606.37795,,,,,
1047,3606.381204,,,,,
1048,3606.384465,,,,,
1049,3606.387722,,,,,
1050,3606.390984,,,,,
1051,3606.394242,,,,,
1052,3606.397507,,,,,
1053,3606.400767,,,,,
1054,3606.404033,,,,,
1055,3606.407295,,,,,
1056,3606.410563,,,,,
1057,3606.413827,,,,,
1058,3606.417097,,,,,
1059,3606.420362,,,,,
1060,3606.423641,,,,,
1061,3606.426905,,,,,
1062,3606.430176,,,,,
1063,3606.433454,,,,,
1064,3606.436737,,,,,
1065,3606.440004,,,,,
1066,3606.443277,,,,,
1067,3606.446546,,,,,
1068,3606.449826,,,,,
1069,3606.453105,,,,,
1070,3606.456389,,,,,
1071,3606.45966,,,,,
1072,3606.462947,,,,,
1073,3606.46622,,,,,
1074,3606.469505,,,,,
1075,3606.47278,,,,,
1076,3606.476073,,,,,
1077,3606.47935,,,,,
1078,3606.482635,,,,,
1079,3606.485914,,,,,
1080,3606.489205,,,,,
1081,3606.492494,,,,,
1082,3606.495788,,,,,
1083,3606.499069,,,,,
1084,3606.502351,,,,,
1085,3606.505644,,,,,
1086,3606.508927,,,,,
1087,3606.512221,,,,,
1088,3606.515508,,,,,
1089,3606.518806,,,,,
1090,3606.522096,,,,,
1091,3606.525389,,,,,
1092,3606.528679,,,,,
1093,3606.531975,,,,,
1094,3606.535263,,,,,
1095,3606.538554,,,,,
1096,3606.541843,,,,,
1097,3606.545137,,,,,
