3307.6433645237753
3272.1933531067198
3258.291282630565
3278.19398762328
3255.5406947884426
3312.4932013715306
3291.4452862001294
3284.0709318308855
3299.144427709415
3311.1182754691617
3250.355962331222,3298.685479061315,3263.7846723354833,3219.884684810682,3230.836101963223,2898.2928905007984,3303.10586258663,3209.35284150371,3325.4331213680603,3148.17633375279,3266.7900421062177,3190.247894283972,3239.427064159724,3285.209263670222,3278.207887635363,3321.055047769441,3211.8110978874283,3146.1382143848464,3301.641418824008,3160.375280491721,3159.9943093016423,3238.605990269982,3198.7619052650166,3269.8791916197674,3276.372688384187,3182.5384188896965,3265.8672606964537,3333.1646161871017,3222.5938824854315,3282.312414205022
2705.202869879908,3229.886933224524,2681.823862468757,3204.708317560373,3160.732623529537,3323.4874851271106,3217.3918705453516,3275.6934329733253,3203.562031840016,3291.1357823822746,3157.635508920733,3208.719982933612,3205.5441913112522,3218.411144456024,3104.4213387150667,3245.0782959048483,3291.502815440565,3067.5497300858783,3247.150435449228,3287.472258890944,2871.7275392461506,3186.1686610376178,3197.8621508173014,3249.2378382672487,3216.0825720390394,3306.884938662214,3177.7984695698233,3345.339935875089,3285.373379870692,3223.116945838306,3276.2444134679754,3233.82417170943,3182.696852121312,2995.7523445092784,3291.88396496405,3244.4062717464426,3308.544518909419,3257.663869909531,3268.2794081597863,3125.3622184187766
2908.8887052969094,3123.888519343609,3068.556300055504,3297.808572610561,2441.7305866580373,3346.2482551307107,3302.8079427904295,3283.3441852637034,3239.1086154748186,3202.4548745702223,3286.377914558506,3230.665458796078,3281.564613300996,3249.4486378164593,3287.7377481110884,3303.479274489012,3309.0396137452963,3258.02130761944,3162.965440091416,3185.7809554652017,2810.4775819921433,3203.2504145637645,3217.0107869745775,3261.318317266264,3236.343580620027,3258.8424046429154,3252.860812485782,3217.756058861385,3287.5436695488615,3047.4663383536404,3286.0609004903886,3304.612890186547,3179.1242845541897,3268.910318204869,3269.4865835700793,3236.3655087453485,3253.4586428370644,3130.668163200563,3167.5604041756055,3199.499746901149
3006.1881616310307,3285.6189469488745,3206.0243959322474,3279.101478651256,2941.328304813659,3338.5038971225026,3302.556385573271,3279.6644863001798,2582.2374437890703,3275.0511951011786,3079.653837064168,3213.3836078214836,3284.655518239986,3220.8388330758567,3308.41603386768,3274.637437376829,3280.831340101299,3259.14383337743,3113.1450709068636,3221.725566250168,1567.7027620388426,2961.6657057195107,3242.9244426841515,3266.0437359170537,3190.858375913599,3223.558175675425,3263.810416054211,3040.8679118284595,3270.2727407958023,2525.833698847696,3220.084247145318,3237.410342390398,3112.2995787807163,3168.920448623757,3032.6108664419708,3243.7967119400637,3257.1411670453795,3202.039972055156,3217.0646382661917,3260.233108680723
2123.6650875341,3305.3636776050002,3234.189742824671,3266.983876655567,2917.4671873765956,3318.8048211654223,3292.0081327586654,3228.9407681751954,3191.16168106977,2968.5488030771344,3008.5081117714444,3075.931265126134,3268.5636060399993,3154.5013567675765,3302.794605613445,3276.3582953904997,3317.7951322014524,3281.5206673367634,3274.7309988194365,3243.138528735295,1069.5984425489623,3280.5935682397676,3245.019261821635,3317.017590981516,3267.911933493076,3235.45389673271,3188.9193565092564,3344.525865800146,3295.9305641512733,3182.6314432762188,3293.9834607892135,3165.7122130549333,3026.903300254233,3175.3499454228117,3252.4488814668234,3133.6934251801085,3216.993982055349,3186.5500859469594,3122.0728303222,3217.2622863583656
3152.5033258980247,3285.88040972135,3261.702947004703,3275.7612112326983,2624.703033454608,3328.388855484025,3301.1887049813513,3197.4212153987005,3271.833930014116,2890.404923384762,3247.759046072283,3137.9513231629494,3263.8939250333215,3245.120552055233,3291.618064648282,3115.40665889288,3288.447671444582,3253.158745229925,3136.728584374642,3195.660383758612,3010.297888439104,3139.2295816309615,3206.11277043711,3297.2479104508952,3068.8558414309086,3130.823983016763,3275.7218613934742,3241.9858771240943,3329.5887181130784,3036.7748465632176,3258.4389805387,3234.587237249688,3198.0736035748537,3272.9620738642247,3260.7953580799617,3248.9905259142392,3295.8590570239726,2681.5345001846727,3193.4514188693547,2618.3044389954584
3149.217669614016,3263.8637777421873,3158.4303825068096,3244.6613370557448,2950.0626371654403,3283.925611927467,3285.0607095905684,3279.962863045421,3222.111963303861,3248.690715539593,3176.762707711421,3195.395264978201,3226.4407770518737,3233.19940642992,3236.1298450736667,3275.1803345091357,3239.2265618886668,3184.1169775375774,3211.1228417246493,2946.0241775792742,2994.1828947626404,3264.324898935402,2773.0270279235033,3231.3879891659644,3166.545748606202,2479.4284444979608,3274.737132988609,3187.8576696969153,3322.906725992045,3263.954472024359,3257.6150459415794,3255.943316098013,3160.9350123883487,3227.280156398222,3208.2976329594676,3274.2690627095576,3285.661801880542,3186.7763314843996,3256.125180765708,3169.7615361569024
3251.058278734743,3282.972634490747,2976.6878698955543,3266.1364370483216,3094.39892169893,3318.103647454862,3258.7402820505617,3256.400650651116,3215.0593415851863,3192.5483252957633,2947.354043138305,3181.7577148248615,3023.2393777093516,3176.3385444672003,3259.770395409731,3271.4444895651113,3144.2485189429185,3299.8998633556,3240.038849995199,3288.360536111967,2920.1341979683784,3286.1181083031543,2827.177400965368,3206.3513162524587,3149.8591146085555,3028.657733062942,2841.086388795457,3325.593759768671,3131.1673072062063,3271.4753395631287,3155.5312569632706,3229.3397465080693,2967.94346797181,3156.031093872934,3277.0913928380246,3252.285160065719,3303.351322971933,3274.640365275692,3257.9158925999513,3091.0797824039123
3234.3496776076804,3189.8821980738844,3238.9203115096825,3228.4482336641595,3084.9845423964593,3248.9347205801582,3318.759148507356,3217.7867699930425,2650.1835928751734,3267.8877851414727,3189.0318622581717,3036.2889999562854,3197.9456787391055,3116.5828554505383,2774.8317417808166,3241.0542956799486,3261.524629886364,3215.8762367061536,3228.829661891638,3250.143794562448,3191.817776285705,2994.8434862566037,3032.3474210816344,2816.696767316899,3215.9471050223374,2800.7650890186537,3293.179666918741,3288.282062436242,3295.15029470457,3327.107321291791,3269.097498003118,3168.206538324517,2988.169935318733,3237.538575535432,3206.6758927696424,3266.2518445606447,3313.21834532024,3295.841737655361,3291.376685901462,3184.634514911573
2906.6044430299603,3188.1843977081935,3231.5179626320228,3299.4663972481912,3270.102189454123,3252.6480722071406,3270.379993438861,2967.676717294647,2930.920887274357,3290.307450586831,3213.2811142222026,3112.674804738931,3280.1449374367057,3207.3725813472056,3207.4644277136154,3253.1564867662537,3247.4093317425304,3242.030636927016,3072.516093012496,3212.1454798550403,3128.139686637048,2988.9026922507223,2972.513006674754,3179.376750772903,3287.683524711288,3248.219416394781,3075.562406688175,2969.3747393688777,3274.237696683551,3282.7966797390372,3292.8503117363407,3254.3226343851616,2983.633965390102,3201.2298129239407,3233.8430353685035,3256.793907221744,3261.155510510211,3302.737874428221,3305.53137266353,3171.6326255887607
3284.6290833130097,3298.1402004319666,3188.8180683498695,3303.4296897873683,3289.824787134989,3296.9890012595615,3248.2956619940896,3134.4320109805717,2460.169850944588,3252.012004250215,3295.5936696062563,3084.856134675178,3253.0154685576013,3167.7770944795698,3205.8240613926228,3278.3580035803175,3271.4815191811467,3240.781106089215,3298.549324047217,3141.945862428762,3143.353516667768,3293.3719520231416,2391.329925155815,2747.9679876084383,3254.68104669541,3288.4242581214676,3269.9661384485375,2983.6005830141394,3126.1237606399845,3278.428173972955,3233.318054264214,3265.1876642955694,2946.0292521137353,3319.49637864194,3296.942066110043,3292.705917912414,3282.1910548387473,3175.690835415952,3279.8273403197577,3188.977898804205
