Tempurature Rate,0,10,20,30,40,50,60,70,80,90
170,1619.19032300067,1682.94707783222,1628.63586800941,1755.14113175401,1734.3962910293,1734.1037718567,1701.22326368902,1707.53884997622,1761.01801447464,1715.45592000855
171,1619.19032300067,1684.37358965056,1628.63586800941,1755.14113175401,1734.3962910293,1734.1037718567,1701.48191803071,1707.53884997622,1761.01801447464,1718.97021917371
172,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1734.1037718567,1708.92099809457,1707.53884997622,1761.01801447464,1718.97021917371
173,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1734.1037718567,1714.09364761608,1707.53884997622,1761.01801447464,1718.97021917371
174,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1734.91269831654,1723.72345730705,1707.53884997622,1761.01801447464,1718.97021917371
175,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1740.82585947935,1726.9818415404,1707.53884997622,1761.01801447464,1718.97021917371
176,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1743.90685644282,1727.34950510989,1707.53884997622,1761.01801447464,1718.97021917371
177,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1730.21933492534,1707.53884997622,1761.01801447464,1718.97021917371
178,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1730.21933492534,1707.53884997622,1761.01801447464,1718.97021917371
179,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1730.21933492534,1709.15718901845,1761.01801447464,1718.97021917371
180,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1730.21933492534,1709.15718901845,1761.01801447464,1722.58232704252
181,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1730.21933492534,1709.15718901845,1761.01801447464,1722.58232704252
182,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1730.21933492534,1709.248223052,1761.01801447464,1722.58232704252
183,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1731.64483737418,1715.02603868288,1761.01801447464,1726.38171761795
184,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1733.8755489668,1715.02603868288,1761.01801447464,1727.59847196967
185,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1738.22256227475,1715.02603868288,1761.01801447464,1731.40310270816
186,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1745.10928452851,1715.02603868288,1761.01801447464,1734.15192710407
187,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1734.3962910293,1752.14968027286,1746.8021973439,1715.02603868288,1761.01801447464,1739.99606188198
188,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1738.3359048546,1752.14968027286,1746.8021973439,1715.02603868288,1761.01801447464,1743.0067407939
189,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1748.28261690908,1752.14968027286,1746.8021973439,1715.02603868288,1761.01801447464,1744.54368553002
190,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1750.6284518684,1752.14968027286,1746.8021973439,1715.02603868288,1761.01801447464,1744.54368553002
191,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1750.6284518684,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
192,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1750.6284518684,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
193,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1750.6284518684,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
194,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1750.6284518684,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
195,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1750.6284518684,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
196,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1754.78558191812,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
197,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1762.24257720403,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
198,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1763.67953790722,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
199,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1763.67953790722,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1744.54368553002
200,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1763.67953790722,1752.14968027286,1746.8021973439,1721.23299117788,1761.01801447464,1745.17776987563
201,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1763.67953790722,1752.14968027286,1746.8021973439,1727.9637895823,1761.01801447464,1745.17776987563
202,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1765.41695405632,1752.14968027286,1746.8021973439,1729.46052809879,1765.81720720766,1745.17776987563
203,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1770.08040482131,1752.14968027286,1746.8021973439,1729.46052809879,1765.81720720766,1745.17776987563
204,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1770.08040482131,1752.14968027286,1746.8021973439,1729.67035090406,1765.81720720766,1746.17343205597
205,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1770.08040482131,1753.49221330714,1750.33653490987,1737.66418780043,1765.81720720766,1746.17343205597
206,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1772.57839047893,1754.79481088908,1751.58470241147,1737.66418780043,1765.81720720766,1751.85307639272
207,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1781.28920890433,1754.79481088908,1751.58470241147,1737.66418780043,1765.81720720766,1755.44102580048
208,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1783.47526899528,1755.50743839528,1751.58470241147,1737.66418780043,1765.81720720766,1758.16738272594
209,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1789.92903452085,1759.51662543642,1751.58470241147,1737.66418780043,1765.81720720766,1758.16738272594
210,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.7958516902,1764.28196909288,1751.58470241147,1737.66418780043,1765.81720720766,1760.40071418072
211,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1769.38080419446,1751.58470241147,1737.66418780043,1765.81720720766,1764.145166061
212,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1775.30356465949,1751.58470241147,1737.66418780043,1765.81720720766,1764.145166061
213,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1775.50972874344,1751.58470241147,1737.66418780043,1765.81720720766,1770.94166799857
214,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1779.75394646556,1751.58470241147,1737.66418780043,1765.81720720766,1772.65894671597
215,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1779.75394646556,1751.58470241147,1737.66418780043,1765.81720720766,1774.16663046076
216,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1779.75394646556,1751.58470241147,1737.66418780043,1765.81720720766,1774.16663046076
217,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1779.75394646556,1751.58470241147,1737.66418780043,1765.81720720766,1774.16663046076
218,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1779.75394646556,1751.58470241147,1737.66418780043,1765.81720720766,1776.43646357179
219,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1779.75394646556,1751.58470241147,1737.66418780043,1765.81720720766,1788.00983067952
220,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1794.79587167803,1779.75394646556,1751.58470241147,1737.66418780043,1765.81720720766,1793.83782474467
221,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1781.10027555218,1751.58470241147,1737.66418780043,1765.81720720766,1797.88392802178
222,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1737.66418780043,1765.81720720766,1797.88392802178
223,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1737.66418780043,1765.81720720766,1797.88392802178
224,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1737.66418780043,1765.81720720766,1797.88392802178
225,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1737.66418780043,1765.81720720766,1797.88392802178
226,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1750.17831006624,1765.81720720766,1799.02821580396
227,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1750.17831006624,1765.81720720766,1800.08221339087
228,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1750.17831006624,1765.81720720766,1807.15253340087
229,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1750.17831006624,1765.81720720766,1809.80986298409
230,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
231,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1786.2322010492,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
232,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1788.76686534241,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
233,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1789.81626358463,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
234,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
235,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
236,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
237,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
238,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1814.75214925365
239,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1818.60426153894
240,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1826.07429100909
241,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1826.07429100909
242,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1835.19550617537
243,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1837.95205235862
244,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1840.25991189213
245,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1841.68865617743
246,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1848.21122143162
247,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1850.81968841818
248,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1750.17831006624,1765.81720720766,1850.81968841818
249,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1751.62248659559,1765.81720720766,1850.81968841818
250,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.77000727826,1765.81720720766,1850.81968841818
251,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.77000727826,1765.81720720766,1850.81968841818
252,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.77000727826,1765.81720720766,1850.81968841818
253,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.77000727826,1765.81720720766,1850.81968841818
254,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.77000727826,1765.81720720766,1850.81968841818
255,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.77000727826,1765.81720720766,1850.81968841818
256,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.79337449246,1765.81720720766,1850.81968841818
257,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.79337449246,1765.81720720766,1850.81968841818
258,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.79337449246,1765.81720720766,1850.81968841818
259,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1753.79337449246,1765.81720720766,1850.81968841818
260,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1765.82353562924,1765.81720720766,1850.81968841818
261,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
262,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
263,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.08651170367,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
264,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1791.98368139294,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
265,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1792.02297783552,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
266,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1799.97497393437,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
267,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1806.0316843732,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
268,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1806.97399351801,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
269,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1806.97399351801,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
270,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1806.97399351801,1751.58470241147,1768.69773692264,1765.81720720766,1850.81968841818
271,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1806.97399351801,1751.58470241147,1773.19888182799,1765.81720720766,1850.81968841818
272,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1806.97399351801,1751.58470241147,1773.19888182799,1765.81720720766,1850.81968841818
273,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1808.60677621502,1751.58470241147,1773.19888182799,1765.81720720766,1850.81968841818
274,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1814.81189767048,1751.58470241147,1773.19888182799,1765.81720720766,1852.79281806864
275,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1818.65788543293,1751.58470241147,1773.19888182799,1765.81720720766,1852.79281806864
276,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1820.9179405217,1751.58470241147,1776.41654370265,1765.81720720766,1852.79281806864
277,1619.19032300067,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1820.9179405217,1751.58470241147,1776.41654370265,1765.81720720766,1852.79281806864
278,1622.47427614361,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1820.9179405217,1751.58470241147,1776.41654370265,1765.81720720766,1852.79281806864
279,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1776.41654370265,1765.81720720766,1852.79281806864
280,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1776.90149982795,1765.81720720766,1852.79281806864
281,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1789.54395809637,1765.81720720766,1852.79281806864
282,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1791.98124357696,1765.81720720766,1852.79281806864
283,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1791.98124357696,1765.81720720766,1852.79281806864
284,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1791.98124357696,1765.81720720766,1852.79281806864
285,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1791.98124357696,1765.81720720766,1852.79281806864
286,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1791.98124357696,1765.81720720766,1852.79281806864
287,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1791.98124357696,1765.81720720766,1852.79281806864
288,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1791.98124357696,1765.81720720766,1852.79281806864
289,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
290,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
291,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
292,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
293,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
294,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
295,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
296,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
297,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
298,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
299,1624.12262112867,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
300,1630.68971645031,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
301,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
302,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
303,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
304,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
305,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
306,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
307,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
308,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
309,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
310,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
311,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
312,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
313,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
314,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
315,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
316,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
317,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
318,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
319,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
320,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
321,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
322,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
323,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
324,1640.97567614199,1684.75829328123,1628.63586800941,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
325,1640.97567614199,1684.75829328123,1629.45706266513,1755.14113175401,1798.81302661447,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
326,1640.97567614199,1684.75829328123,1629.45706266513,1755.14113175401,1800.99582830072,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
327,1640.97567614199,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
328,1640.97567614199,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
329,1640.97567614199,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
330,1640.97567614199,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1821.36769706704,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
331,1640.97567614199,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1823.83245844493,1751.58470241147,1792.08743977709,1765.81720720766,1852.79281806864
332,1646.42745101019,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1796.44703607893,1765.81720720766,1852.79281806864
333,1653.11926983766,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1796.44703607893,1765.81720720766,1852.79281806864
334,1663.04813337153,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1799.0585940858,1765.81720720766,1852.79281806864
335,1663.04813337153,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1799.0585940858,1765.81720720766,1852.79281806864
336,1663.04813337153,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1799.0585940858,1765.81720720766,1852.79281806864
337,1663.04813337153,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1806.1524428564,1765.81720720766,1852.79281806864
338,1663.04813337153,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1806.31314967181,1765.81720720766,1852.79281806864
339,1663.04813337153,1684.75829328123,1632.10392797737,1755.14113175401,1800.99582830072,1826.67131671762,1751.58470241147,1811.11953309142,1765.81720720766,1852.79281806864
